Nepal Stock Exchange Limited,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
7,NB Insurance Com. Limited,1000000,100,100,2.55,0.24,38,98,92,95,95
8,Nepal Life Insurance Co. Ltd,2500000,100,250,8.48,6.33,28,766,720,766,1915
9,Life Insurance Corp. Nepal Ltd,2500000,100,250,6.48,5.14,56,880,650,880,2200
10,Shikhar Insurance Co. Ltd.,1250000,100,125,12.52,3.69,379,300,280,296,370
,,10739999,,1074,36.54,20.32,542,,,,7176.09
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share , Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.16,0.04,1,265,265,265,53
2,NIDC Capital Markets,750000,100,75,5.33,2.29,14,455,418,455,341.25
3,National Finance Co. Ltd.,1045767,100,104.58,1.3,0.59,7,460,455,460,481.05
4,Nepal Share Markets & Fin. Ltd.,1600000,100,160,12.75,3.83,36,300,300,300,480
5,Annunapurna Finance Limited,800000,100,80,4.18,2.09,26,500,500,500,400
6,Kathmandu Finance Ltd,330000,100,33,4.84,0.95,8,204,191,203,66.99
7,Union Finance Ltd,725153,100,72.52,0.5,0.09,11,175,175,175,126.9
8,Citizen Investment Trust,400000,100,40,0.09,0.03,5,352,336,352,140.8
9,Nepal Aawas Bikas Beeta Co. Ltd.,638207,100,63.82,1.03,0.26,15,257,247,257,164.02
10,Narayani Finance Ltd.,501109,100,50.11,3.62,0.98,9,275,262,275,137.8
11,Ace Finance Co. Ltd,3200000,100,320,69.36,29,61,459,390,459,1468.8
12,Yeti Finance co. Ltd.,250000,100,25,0.78,0.18,11,230,225,225,56.25
13,Gorkha Finance Co. Ltd,300000,100,30,2.29,0.41,30,180,178,180,54
14,Universal Finance Ltd,375000,100,37.5,15.12,3.05,9,210,200,200,75
15,Nepal Housing & Merchant Fin. Ltd,544500,100,54.45,0.13,0.04,3,280,280,280,152.46
16,General Fiance Ltd,220000,100,22,0.01,0,1,140,140,140,30.8
17,Mahalaxmi Finance Ltd,660000,100,66,0.95,0.34,10,372,323,372,245.52
18,Lalitpur Finance Co. Ltd,506250,100,50.63,1.26,0.4,3,315,315,315,159.47
19,Goodwill Finance Co. Ltd,500000,100,50,0.36,0.08,4,220,220,220,110
20,Pokhara Finance Ltd,400000,100,40,0.86,0.34,10,400,400,400,160
21,Lumbini Fin. & Leasing Com. Ltd.,600000,100,60,1.08,0.18,38,164,156,163,97.8
22,Nepal Merchant Bank & Fin. Ltd.,2000000,80,160,8.27,6.95,91,841,840,840,1680
23,Siddhartha Finance Ltd,520000,100,52,8.44,1.55,15,242,181,242,125.84
24,Alpic Everest Finance Ltd,600000,100,60,3.64,0.66,53,183,180,183,109.8
25,United Finance Limited,600000,100,60,0.99,0.39,41,416,383,416,249.6
26,International Leas & Finance Co. Ltd,1200000,100,120,1.35,0.51,47,380,380,380,456
27,Shree Investment & Finance Co. Ltd,560000,100,56,1.24,0.38,18,315,300,315,176.4
28,Central Finance Co. Ltd.,360000,100,36,1.05,0.32,13,315,300,300,108
29,Premier Finance Co. Ltd,240000,100,24,0.17,0.04,4,235,235,235,56.4
30,Nawa Durga Finance Ltd.,220000,100,22,0.59,0.08,2,132,126,132,29.04
31,Butwal Finance Ltd,500000,100,50,0.26,0.05,1,200,200,200,100
32,Janaki Finance Co. Ltd,400000,100,40,0.08,0.02,1,200,200,200,80
33,Standard Finance Limited,660000,100,66,0.16,0.04,3,255,243,243,160.38
34,Om Finance Limited,500000,100,50,7.03,1.93,5,275,275,275,137.5
35,Cosmic Merchant & Finance Ltd.,750510,100,75.05,3.58,0.4,28,122,102,122,91.56
36,Fewa Finance Co. Ltd.,500000,100,50,0.8,0.24,9,300,300,300,150
37,KIST Merchant Bank.&Finance,1000000,100,100,9.65,5.33,38,570,540,560,560
38,World Merchant Banking & Finance,600000,100,60,0.7,0.19,6,265,265,265,159
39,Birgunj Finance Ltd.,660000,100,66,1.15,0.31,30,273,260,270,178.2
40,Capital Mer. Banking & Fin. Ltd,700000,100,70,0.29,0.05,5,175,175,175,122.5
41,Everest Finance Ltd.,200000,100,20,1.05,0.16,55,168,127,168,33.6
42,Prudencial Bittya Sanstha Ltd.,500000,100,50,0.2,0.03,3,155,155,155,77.5
43,Royal Mer. Banking & Finance Ltd.,550000,100,55,5.1,0.94,94,185,183,185,101.75
44,IME Financial Instituation Ltd.,500000,100,50,74.39,27.42,27,386,343,386,193
45,Bhajuratna Finance & Saving Ltd,500000,100,50,0.04,0,1,111,111,111,55.5
,,29366496,,2896.65,256.22,93.16,902,,,,10193.49
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total,Share ,Traded ,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,4.82,0.71,89,153,140,153,244.8
2,Development Credit Bank Ltd,2400000,100,240,10.34,8.07,112,800,760,800,1920
3,Nirdhan Utthan Bank Ltd.,274317,100,27.43,0.18,0.02,3,110,110,110,30.17
4,Chhimek Development Bank Ltd.,100000,100,10,1.11,0.26,43,242,231,242,24.2
5,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.73,0.1,25,132,130,132,26.4
6,Deprosc Dev. Bank Ltd.,116000,100,11.6,0.18,0.02,8,156,115,156,18.1
7,Gandaki Dev. Financial Ins.,500000,100,50,3.4,0.88,53,260,260,260,130
8,Business Dev. Financial Inst. Ltd.,300000,100,30,0.32,0.12,2,365,365,365,109.5
9,Siddhartha Development Bank Ltd.,500000,100,50,0.74,0.22,16,300,290,290,145
10,Bhrikutte Dev. Bank Ltd.,214000,100,21.4,2.35,0.35,7,150,150,150,32.1
11,Sanima Bikas Bittiya Santha Ltd.,3200000,100,320,31.1,13.54,897,450,405,450,1440
12,Bageshwori Dev. Bank Ltd.,300000,100,30,6.58,1.48,238,294,161,294,88.2
13,Sahayogi Vikas Bank Ltd.,200000,100,20,2.66,0.55,138,210,200,200,40
14,Gurkha Dev. Bank ( Nepal) Ltd.,3200000,100,320,4.65,2.07,144,460,429,429,1372.8
,,13104317,,1310,69.16,28.39,1775,,,,5621.27
